Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
1,429,0.12554621696472168,16304105,105.0,373,-6.925489902496338,1,0,1
4,1719,0.1869828701019287,16304963,389.0,947,-16.699665546417236,1,0,1
3,1817,0.09843111038208008,16310443,633.0,4184,-74.939348757267,1,0,1
2,404,0.07996153831481934,16319339,311.0,9826,-176.22972163558006,1,0,1
4,1720,0.16284584999084473,16329960,387.0,4991,-89.19069337844849,1,0,1
4,1721,0.16542720794677734,16333449,382.0,689,-12.339184999465942,1,0,1
0,419,0.061730384826660156,16342092,316.0,9820,-176.8139816224575,1,0,1
3,1818,0.07967233657836914,16345356,823.0,6976,-123.77958270907402,1,0,1
4,1722,0.08185386657714844,16347339,1299.0,2778,-48.74181872420013,1,0,1
4,1723,0.047534942626953125,16349233,113.0,365,-7.333503410220146,1,0,1
3,1819,0.19939756393432617,16351832,621.0,1294,-23.20493370294571,1,0,1
1,430,0.06363177299499512,16353229,326.0,9822,-176.56560039520264,1,0,1
4,1724,0.07914924621582031,16353981,361.0,924,-15.696832686662674,1,0,1
4,1725,0.20328140258789062,16355722,93.0,345,-6.24114191532135,1,0,1
3,1820,0.1341092586517334,16356532,358.0,932,-15.981878638267517,1,0,1
3,1821,0.21451067924499512,16367255,722.0,2150,-38.08130121231079,1,0,1
2,405,0.07978129386901855,16368116,369.0,9823,-177.22108361124992,1,0,1
3,1822,0.013308048248291016,16369020,99.0,353,-6.503249675035477,1,0,1
3,1823,0.05976271629333496,16370862,117.0,369,-6.760776966810226,1,0,1
3,1824,0.09002423286437988,16378763,796.0,1582,-27.543627083301544,1,0,1
4,1726,0.1979680061340332,16382526,631.0,5344,-95.53743797540665,1,0,1
4,1727,0.20689129829406738,16384477,144.0,400,-7.54272323846817,1,0,1
4,1728,0.05044245719909668,16386341,109.0,365,-6.3055402636528015,1,0,1
0,420,0.0555570125579834,16391068,323.0,9819,-177.8726551234722,1,0,1
4,1729,0.1180410385131836,16391417,360.0,985,-17.711245894432068,1,0,1
0,421,0.03663897514343262,16393226,145.0,411,-7.254251271486282,1,0,1
4,1730,0.09641551971435547,16399586,809.0,1636,-29.334138929843903,1,0,1
3,1825,0.1424083709716797,16399832,800.0,4240,-75.69947916269302,1,0,1
1,431,0.05511617660522461,16402459,292.0,9818,-175.5202896296978,1,0,1
3,1826,0.08720970153808594,16404508,351.0,929,-16.76517081260681,1,0,1
2,406,0.060518503189086914,16416919,330.0,9820,-176.48788648843765,1,0,1
2,407,0.20544147491455078,16418950,137.0,399,-6.986562192440033,1,0,1
2,408,0.0923776626586914,16420917,115.0,383,-6.77250349521637,1,0,1
4,1731,0.21067333221435547,16421681,568.0,4450,-79.4208567738533,1,0,1
3,1827,0.023383140563964844,16421978,473.0,3506,-62.12053567171097,1,0,1
4,1732,0.0646047592163086,16429587,771.0,1570,-27.564937591552734,1,0,1
4,1733,0.09097766876220703,16437123,455.0,1481,-26.873452723026276,1,0,1
4,1734,0.05138897895812988,16440256,360.0,617,-10.907527267932892,1,0,1
0,422,0.04565072059631348,16442456,386.0,9815,-176.00164848566055,1,0,1
4,1735,0.051439523696899414,16444937,359.0,917,-16.521729856729507,1,0,1
4,1736,0.04272627830505371,16449583,334.0,913,-16.428604125976562,1,0,1
1,432,0.06376862525939941,16451616,314.0,9820,-176.60995930433273,1,0,1
2,409,0.0596928596496582,16469758,330.0,9820,-176.12098610401154,1,0,1
3,1828,0.06678962707519531,16470751,468.0,9820,-176.1894096136093,1,0,1
3,1829,0.17775368690490723,16475801,371.0,991,-17.433947324752808,1,0,1
3,1830,0.051317453384399414,16480415,361.0,917,-16.471557796001434,1,0,1
2,410,0.09510350227355957,16484243,389.0,2885,-52.08117210865021,1,0,1
4,1737,0.20542478561401367,16487999,801.0,7696,-138.00818407535553,1,0,1
4,1738,0.04666543006896973,16489854,110.0,365,-6.756655514240265,1,0,1
3,1831,0.019893884658813477,16491019,692.0,2105,-37.05751498043537,1,0,1
0,423,0.0636601448059082,16491548,283.0,9816,-176.09232074022293,1,0,1
4,1739,0.05951261520385742,16491784,109.0,363,-6.5615332424640656,1,0,1
0,424,0.17232370376586914,16493560,120.0,385,-6.931673586368561,1,0,1
4,1740,0.03542757034301758,16493561,102.0,357,-6.379119761288166,1,0,1
4,1741,0.04991412162780762,16496603,346.0,616,-11.24569857120514,1,0,1
3,1832,0.123931884765625,16497213,337.0,1239,-21.808607578277588,1,0,1
3,1833,0.07423758506774902,16499118,122.0,376,-6.91048663854599,1,0,1
1,433,0.0655364990234375,16500575,313.0,9821,-175.69116097688675,1,0,1
1,434,0.07473540306091309,16502572,105.0,373,-7.077454090118408,1,0,1
3,1834,0.10260438919067383,16505103,717.0,1188,-20.568352103233337,1,0,1
3,1835,0.04514575004577637,16506954,109.0,365,-5.9062793999910355,1,0,1
4,1742,0.06117439270019531,16513409,472.0,3371,-60.18241989612579,1,0,1
3,1836,0.06122875213623047,16517599,473.0,2119,-37.48663020133972,1,0,1
4,1743,0.10416340827941895,16519357,374.0,1177,-21.47540122270584,1,0,1
3,1837,0.04207277297973633,16519438,108.0,363,-6.734014004468918,1,0,1
4,1744,0.21122193336486816,16524147,433.0,949,-17.386759400367737,1,0,1
4,1745,0.045044898986816406,16529999,458.0,1163,-21.14634257555008,1,0,1
2,411,0.052535057067871094,16532982,314.0,9816,-176.23840993642807,1,0,1
3,1838,0.01456904411315918,16537851,826.0,3703,-65.39988936856389,1,0,1
4,1746,0.06313824653625488,16538476,1061.0,1671,-29.87427207827568,1,0,1
0,425,0.04538297653198242,16542515,354.0,9816,-176.69238820672035,1,0,1
3,1839,0.09855055809020996,16549001,368.0,2235,-39.487212121486664,1,0,1
1,435,0.06037616729736328,16551638,258.0,9821,-176.91307345032692,1,0,1
4,1747,0.07323479652404785,16561147,389.0,4523,-80.57037883996964,1,0,1
4,1748,0.20418214797973633,16565941,390.0,946,-16.82888102531433,1,0,1
2,412,0.06580162048339844,16581995,326.0,9820,-176.69815343618393,1,0,1
4,1749,0.0408930778503418,16583151,601.0,3462,-61.43283247947693,1,0,1
3,1840,0.04429912567138672,16583387,453.0,6912,-123.12887062132359,1,0,1
2,413,0.14188718795776367,16584034,125.0,383,-7.150909185409546,1,0,1
4,1750,0.06104135513305664,16585019,117.0,370,-6.632606387138367,1,0,1
3,1841,0.09040594100952148,16585258,117.0,370,-6.59387794137001,1,0,1
2,414,0.035611629486083984,16588586,359.0,911,-16.341653406620026,1,0,1
0,426,0.04930734634399414,16591579,415.0,9816,-176.31436827778816,1,0,1
4,1751,0.08570575714111328,16591861,481.0,1375,-24.618738442659378,1,0,1
3,1842,0.06339192390441895,16593070,365.0,1573,-27.98701736330986,1,0,1
4,1752,0.013811588287353516,16596906,470.0,1002,-17.83124678581953,1,0,1
1,436,0.0448606014251709,16600734,327.0,9814,-176.18663695454597,1,0,1
4,1753,0.12403082847595215,16601107,362.0,837,-14.956888675689697,1,0,1
3,1843,0.09781455993652344,16605565,592.0,2487,-44.3720600605011,1,0,1
4,1754,0.0690772533416748,16608235,472.0,1425,-25.294427275657654,1,0,1
3,1844,0.025906085968017578,16611602,679.0,1207,-21.141687281429768,1,0,1
4,1755,0.08600711822509766,16615760,777.0,1481,-26.317905128002167,1,0,1
3,1845,0.13945531845092773,16619226,467.0,1540,-27.781864762306213,1,0,1
3,1846,0.0449678897857666,16624327,480.0,1015,-18.419440299272537,1,0,1
3,1847,0.03887009620666504,16629024,422.0,913,-16.34528711438179,1,0,1
3,1848,0.0597538948059082,16634491,457.0,1070,-19.07464048266411,1,0,1
2,415,0.05537986755371094,16637451,267.0,9819,-176.65848076343536,1,0,1
0,427,0.07761621475219727,16640725,304.0,9828,-176.32893776893616,1,0,1
0,428,0.12916898727416992,16642938,116.0,383,-6.903986811637878,1,0,1
4,1756,0.031079769134521484,16647518,575.0,6409,-115.07851901650429,1,0,1
1,437,0.07768511772155762,16649844,300.0,9826,-176.64716619253159,1,0,1
3,1849,0.14397788047790527,16657127,815.0,4538,-81.06534326076508,1,0,1
3,1850,0.05843806266784668,16659012,106.0,369,-6.9167512357234955,1,0,1
3,1851,0.15375351905822754,16664334,443.0,1038,-17.93270456790924,1,0,1
3,1852,0.06415724754333496,16666236,106.0,369,-6.886304259300232,1,0,1
3,1853,0.20690369606018066,16669748,332.0,695,-12.29962146282196,1,0,1
3,1854,0.028508901596069336,16674811,424.0,1007,-18.00926709920168,1,0,1
3,1855,0.014994382858276367,16685231,803.0,2053,-36.356977976858616,1,0,1
2,416,0.07201600074768066,16686374,353.0,9826,-176.76226043701172,1,0,1
4,1757,0.1422111988067627,16688675,804.0,8241,-147.02234315872192,1,0,1
3,1856,0.04105854034423828,16691265,507.0,1213,-20.738740772008896,1,0,1
0,429,0.0998690128326416,16692101,286.0,9816,-176.67304944992065,1,0,1
4,1758,0.10117387771606445,16696741,495.0,1615,-29.40257516503334,1,0,1
3,1857,0.11448049545288086,16697456,427.0,1237,-22.490004658699036,1,0,1
1,438,0.07284808158874512,16698878,278.0,9823,-175.80599310994148,1,0,1
1,439,0.0616762638092041,16700824,108.0,369,-6.844632655382156,1,0,1
4,1759,0.06646585464477539,16701567,461.0,974,-16.224511802196503,1,0,1
3,1858,0.20508098602294922,16701884,437.0,899,-16.45306622982025,1,0,1
1,440,0.18490195274353027,16702863,126.0,392,-7.207978785037994,1,0,1
4,1760,0.03510141372680664,16709191,457.0,1509,-26.891865834593773,1,0,1
3,1859,0.18204355239868164,16710073,674.0,1647,-28.829758524894714,1,0,1
3,1860,0.13944458961486816,16715054,378.0,985,-17.760454416275024,1,0,1
2,417,0.05724382400512695,16735383,360.0,9820,-175.7583598792553,1,0,1
0,430,0.06058621406555176,16741112,345.0,9821,-176.94608825445175,1,0,1
1,441,0.06499171257019043,16751847,345.0,9821,-176.61917185783386,1,0,1
1,442,0.1916954517364502,16753909,126.0,393,-7.338363349437714,1,0,1
4,1761,0.06819534301757812,16758277,499.0,9820,-176.98470491170883,1,0,1
3,1861,0.06392073631286621,16763978,526.0,9820,-175.08294034004211,1,0,1
4,1762,0.0316469669342041,16764147,625.0,1160,-20.908876970410347,1,0,1
4,1763,0.07050848007202148,16769624,610.0,1075,-19.028004437685013,1,0,1
4,1764,0.06240510940551758,16771578,115.0,370,-6.864200055599213,1,0,1
3,1862,0.11227822303771973,16774894,629.0,2190,-39.80029433965683,1,0,1
3,1863,0.020797014236450195,16783184,691.0,1655,-29.105055548250675,1,0,1
2,418,0.05898642539978027,16784283,435.0,9820,-175.90811523795128,1,0,1
4,1765,0.06116294860839844,16784773,686.0,2620,-46.71545386314392,1,0,1
4,1766,0.013605117797851562,16786566,98.0,353,-6.634908150881529,1,0,1
4,1767,0.10648202896118164,16788383,113.0,368,-6.892535582184792,1,0,1
0,431,0.05460047721862793,16790235,302.0,9819,-176.17647722363472,1,0,1
3,1864,0.05580639839172363,16791958,489.0,1769,-31.095770597457886,1,0,1
4,1768,0.12361431121826172,16793042,460.0,942,-16.409249246120453,1,0,1
3,1865,0.023131370544433594,16796838,390.0,955,-17.30448541045189,1,0,1
4,1769,0.09609699249267578,16797775,425.0,933,-16.185633420944214,1,0,1
3,1866,0.01520681381225586,16798555,98.0,353,-6.4582006223499775,1,0,1
3,1867,0.04755115509033203,16800384,112.0,367,-6.666977912187576,1,0,1
3,1868,0.06487774848937988,16802265,112.0,367,-6.6307699382305145,1,0,1
1,443,0.06294655799865723,16802913,442.0,9820,-175.60320526361465,1,0,1
3,1869,0.04959297180175781,16804096,112.0,367,-6.481205374002457,1,0,1
4,1770,0.2046041488647461,16808209,554.0,2098,-37.398976653814316,1,0,1
3,1870,0.03711271286010742,16809031,375.0,962,-17.348974227905273,1,0,1
4,1771,0.10317111015319824,16810116,128.0,383,-7.034863770008087,1,0,1
4,1772,0.12926006317138672,16811990,120.0,374,-6.983178377151489,1,0,1
4,1773,0.2070598602294922,16816850,336.0,949,-16.48894053697586,1,0,1
3,1871,0.1007986068725586,16818803,459.0,1935,-34.43832564353943,1,0,1
3,1872,0.07632756233215332,16824934,769.0,1224,-21.49325755238533,1,0,1
2,419,0.060080528259277344,16833113,424.0,9820,-175.9601835012436,1,0,1
3,1873,0.2091066837310791,16836194,632.0,2247,-41.039926528930664,1,0,1
4,1774,0.020298242568969727,16836733,741.0,4005,-71.35561615973711,1,0,1
0,432,0.05285239219665527,16839318,241.0,9818,-176.45335763692856,1,0,1
4,1775,0.18151354789733887,16840172,343.0,693,-12.797135293483734,1,0,1
3,1874,0.20868372917175293,16840908,455.0,948,-16.881374537944794,1,0,1
3,1875,0.009965896606445312,16844871,383.0,801,-13.776683932170272,1,0,1
4,1776,0.21082425117492676,16845106,436.0,997,-18.46044671535492,1,0,1
3,1876,0.04041266441345215,16849445,405.0,913,-16.223072573542595,1,0,1
4,1777,0.039766788482666016,16849939,395.0,961,-17.295202165842056,1,0,1
3,1877,0.07689380645751953,16851323,112.0,368,-6.786841422319412,1,0,1
1,444,0.05705881118774414,16851953,245.0,9820,-176.28711050748825,1,0,1
3,1878,0.05920267105102539,16853195,107.0,369,-6.721461445093155,1,0,1
3,1879,0.0987539291381836,16855069,117.0,373,-7.142598032951355,1,0,1
3,1880,0.0208587646484375,16865570,671.0,2105,-37.318733744323254,1,0,1
4,1778,0.027344226837158203,16866553,520.0,3309,-59.51102162897587,1,0,1
3,1881,0.15909671783447266,16867574,122.0,377,-6.900781065225601,1,0,1
4,1779,0.09090018272399902,16868383,122.0,377,-6.769402205944061,1,0,1
3,1882,0.12540817260742188,16869489,121.0,375,-6.538203984498978,1,0,1
4,1780,0.15899252891540527,16870333,121.0,375,-6.805814623832703,1,0,1
3,1883,0.08139753341674805,16871365,122.0,378,-6.728960990905762,1,0,1
4,1781,0.07051825523376465,16872193,109.0,365,-6.6417553424835205,1,0,1
4,1782,0.014370441436767578,16874195,144.0,403,-7.427783563733101,1,0,1
2,420,0.03495287895202637,16874502,355.0,8309,-147.34336858987808,1,0,1
4,1783,0.0782620906829834,16877814,358.0,728,-13.16172307729721,1,0,1
3,1884,0.04262351989746094,16881456,798.0,2014,-35.08795186877251,1,0,1
4,1784,0.038153648376464844,16885657,466.0,1561,-27.68689827620983,1,0,1
3,1885,0.03470039367675781,16886283,466.0,961,-17.28264184296131,1,0,1
0,433,0.058300018310546875,16888390,396.0,9821,-176.71323317289352,1,0,1
3,1886,0.1548151969909668,16891207,354.0,989,-18.013536274433136,1,0,1
4,1785,0.10756754875183105,16892124,793.0,1285,-23.060072898864746,1,0,1
3,1887,0.062279462814331055,16893074,117.0,373,-6.738718420267105,1,0,1
4,1786,0.19988775253295898,16898508,600.0,1293,-23.04535138607025,1,0,1
3,1888,0.1514146327972412,16898997,559.0,1189,-21.20203298330307,1,0,1
1,445,0.06873703002929688,16901161,271.0,9821,-175.9087184369564,1,0,1
3,1889,0.2086942195892334,16905465,457.0,1297,-23.322324991226196,1,0,1
4,1787,0.08700060844421387,16906672,492.0,1629,-28.725984156131744,1,0,1
4,1788,0.0680685043334961,16911353,328.0,921,-16.602094262838364,1,0,1
3,1890,0.2137436866760254,16913164,477.0,1549,-27.90371561050415,1,0,1
3,1891,0.0628972053527832,16918010,405.0,969,-17.356406956911087,1,0,1
4,1789,0.12939977645874023,16922574,457.0,2241,-39.69071990251541,1,0,1
3,1892,0.009802579879760742,16923087,454.0,1001,-17.84879240207374,1,0,1
2,421,0.07587242126464844,16923506,359.0,9824,-176.91491067409515,1,0,1
4,1790,0.07111549377441406,16927215,455.0,925,-16.64178642630577,1,0,1
3,1893,0.1997065544128418,16930769,369.0,1545,-28.02955651283264,1,0,1
4,1791,0.08207058906555176,16934712,506.0,1480,-26.604665458202362,1,0,1
3,1894,0.17046642303466797,16936488,452.0,1139,-19.771513164043427,1,0,1
0,434,0.048717498779296875,16937601,232.0,9816,-176.56703156232834,1,0,1
3,1895,0.04005765914916992,16938327,106.0,361,-6.564383238554001,1,0,1
3,1896,0.20684194564819336,16940386,135.0,395,-7.569089889526367,1,0,1
4,1792,0.03536057472229004,16941423,445.0,1361,-24.11763295531273,1,0,1
2,422,0.20271730422973633,16942787,342.0,3849,-68.86131274700165,1,0,1
4,1793,0.08408427238464355,16943402,110.0,370,-6.597536027431488,1,0,1
3,1897,0.09034419059753418,16943671,348.0,677,-11.917950868606567,1,0,1
4,1794,0.05361485481262207,16949690,602.0,1268,-22.94034594297409,1,0,1
1,446,0.05489945411682129,16949921,336.0,9816,-176.20567187666893,1,0,1
4,1795,0.028127431869506836,16956310,414.0,1307,-23.073731653392315,1,0,1
4,1796,0.20734095573425293,16961956,451.0,1098,-19.733011484146118,1,0,1
4,1797,0.0255429744720459,16968459,861.0,1307,-23.729552879929543,1,0,1
0,435,0.06866979598999023,16987074,306.0,9821,-175.80615085363388,1,0,1
4,1798,0.009306192398071289,16988146,888.0,3951,-69.65946939215064,1,0,1
2,423,0.07456541061401367,16991734,342.0,9820,-175.79930755496025,1,0,1
3,1898,0.1003718376159668,16992512,340.0,9820,-176.36197885870934,1,0,1
3,1899,0.20958399772644043,16994624,136.0,399,-7.023180305957794,1,0,1
4,1799,0.10745668411254883,16995859,448.0,1535,-26.883521795272827,1,0,1
1,447,0.0634610652923584,16999006,352.0,9822,-176.74066165089607,1,0,1
4,1800,0.14362263679504395,17006070,382.0,2039,-36.270024478435516,1,0,1
3,1900,0.08486628532409668,17006968,434.0,2479,-44.50624507665634,1,0,1
3,1901,0.04724597930908203,17009022,110.0,409,-7.477488309144974,1,0,1
4,1801,0.04952430725097656,17016596,618.0,2116,-37.835660606622696,1,0,1
4,1802,0.21296310424804688,17018657,109.0,397,-7.064382195472717,1,0,1
4,1803,0.13129186630249023,17025656,121.0,1385,-24.880347669124603,1,0,1
4,1804,0.05654764175415039,17027543,110.0,367,-6.544928163290024,1,0,1
4,1805,0.20553040504455566,17029618,135.0,395,-7.029098212718964,1,0,1
4,1806,0.1027071475982666,17034351,370.0,933,-16.474688589572906,1,0,1
4,1807,0.0723121166229248,17036239,110.0,369,-6.758720368146896,1,0,1
0,436,0.07376575469970703,17036241,323.0,9825,-176.0375691652298,1,0,1
2,424,0.04468846321105957,17040417,296.0,9815,-176.55958239734173,1,0,1
3,1902,0.20552301406860352,17040781,854.0,6398,-115.06032282114029,1,0,1
4,1808,0.05359935760498047,17041598,445.0,1065,-19.008252888917923,1,0,1
1,448,0.06191897392272949,17048064,265.0,9822,-175.82407593727112,1,0,1
4,1809,0.08102917671203613,17056584,449.0,2979,-53.24740329384804,1,0,1
4,1810,0.040366411209106445,17060963,442.0,863,-15.061913296580315,1,0,1
4,1811,0.1566617488861084,17062978,123.0,377,-7.089371740818024,1,0,1
0,437,0.07617688179016113,17085643,264.0,9825,-175.40739512443542,1,0,1
2,425,0.06264925003051758,17089336,328.0,9820,-175.55317056179047,1,0,1
3,1903,0.05622673034667969,17089562,489.0,9820,-176.39363208413124,1,0,1
3,1904,0.014252185821533203,17096788,498.0,1453,-25.60503003373742,1,0,1
1,449,0.06082272529602051,17097316,309.0,9816,-176.95982229709625,1,0,1
1,450,0.1764209270477295,17099323,126.0,389,-7.222227394580841,1,0,1
4,1812,0.05844402313232422,17112020,486.0,9820,-175.54823684692383,1,0,1
4,1813,0.04944777488708496,17113971,110.0,365,-6.62791320681572,1,0,1
3,1905,0.12453889846801758,17114330,793.0,3489,-61.48744487762451,1,0,1
3,1906,0.08022570610046387,17116252,122.0,376,-7.120641589164734,1,0,1
4,1814,0.04532909393310547,17120589,311.0,1315,-23.504445627331734,1,0,1
4,1815,0.0676412582397461,17133808,537.0,2624,-46.39377811551094,1,0,1
0,438,0.06121993064880371,17134787,302.0,9819,-176.65877804160118,1,0,1
0,439,0.20204520225524902,17136821,126.0,395,-7.0586554408073425,1,0,1
2,426,0.05939841270446777,17138004,318.0,9817,-176.54184824228287,1,0,1
3,1907,0.12626194953918457,17139028,490.0,4573,-81.67036667466164,1,0,1
4,1816,0.08478093147277832,17142881,418.0,1829,-32.29264813661575,1,0,1
4,1817,0.0669412612915039,17146817,306.0,771,-13.222461700439453,1,0,1
3,1908,0.09710812568664551,17147862,768.0,1786,-32.33919507265091,1,0,1
1,451,0.05736827850341797,17148498,398.0,9820,-175.90097123384476,1,0,1
1,452,0.11867690086364746,17150550,117.0,385,-7.102043271064758,1,0,1
4,1818,0.034348249435424805,17152398,344.0,1109,-20.302151903510094,1,0,1
1,453,0.07289385795593262,17152474,109.0,373,-6.6323433220386505,1,0,1
3,1909,0.03355908393859863,17153132,384.0,1061,-18.718277275562286,1,0,1
3,1910,0.12553811073303223,17154984,130.0,385,-7.223749458789825,1,0,1
4,1819,0.07770895957946777,17160593,481.0,1625,-28.452668100595474,1,0,1
4,1820,0.05414724349975586,17162446,114.0,369,-6.5691207349300385,1,0,1
4,1821,0.04456782341003418,17164299,109.0,363,-6.501111462712288,1,0,1
4,1822,0.052416324615478516,17166149,114.0,369,-6.497469514608383,1,0,1
3,1911,0.09551787376403809,17167618,389.0,2525,-45.26649370789528,1,0,1
4,1823,0.14319777488708496,17168082,132.0,388,-7.1323787569999695,1,0,1
4,1824,0.07358360290527344,17175961,367.0,1576,-28.04148343205452,1,0,1
3,1912,0.09350252151489258,17176709,474.0,1829,-32.350354969501495,1,0,1
4,1825,0.023610830307006836,17178011,134.0,407,-7.654483005404472,1,0,1
3,1913,0.14329791069030762,17178628,126.0,381,-6.807749450206757,1,0,1
3,1914,0.17101097106933594,17181724,318.0,593,-10.927658140659332,1,0,1
4,1826,0.0848240852355957,17185173,423.0,1431,-24.835434079170227,1,0,1
0,440,0.05012631416320801,17185839,413.0,9816,-176.025930672884,1,0,1
2,427,0.06612730026245117,17186835,329.0,9820,-176.72674068808556,1,0,1
3,1915,0.010627508163452148,17189407,451.0,1551,-27.72578803449869,1,0,1
4,1827,0.11446452140808105,17192319,377.0,1437,-27.27330493927002,1,0,1
3,1916,0.17304682731628418,17199022,460.0,1943,-35.26796442270279,1,0,1
3,1917,0.21146178245544434,17201022,144.0,400,-7.4884167313575745,1,0,1
1,454,0.06316399574279785,17201671,353.0,9820,-176.64615607261658,1,0,1
4,1828,0.05283784866333008,17202375,811.0,2018,-34.75381547212601,1,0,1
3,1918,0.04549551010131836,17203089,142.0,415,-7.8107054233551025,1,0,1
3,1919,0.1457066535949707,17208412,472.0,1037,-18.60079175233841,1,0,1
3,1920,0.09064769744873047,17210379,124.0,379,-6.798792481422424,1,0,1
4,1829,0.03589272499084473,17213221,693.0,2160,-38.376398369669914,1,0,1
3,1921,0.0552213191986084,17214980,337.0,917,-16.23319137096405,1,0,1
4,1830,0.07484197616577148,17217944,352.0,925,-16.2652370929718,1,0,1
3,1922,0.045682430267333984,17219595,322.0,915,-16.263418316841125,1,0,1
4,1831,0.0483851432800293,17222569,317.0,913,-16.183432295918465,1,0,1
3,1923,0.07307291030883789,17225089,507.0,1077,-19.08635377883911,1,0,1
4,1832,0.02715158462524414,17231955,463.0,1858,-33.50946709513664,1,0,1
3,1924,0.2017810344696045,17233903,789.0,1747,-30.492640376091003,1,0,1
0,441,0.06956720352172852,17235068,352.0,9825,-175.2406181395054,1,0,1
2,428,0.05390357971191406,17235525,321.0,9818,-177.1187239587307,1,0,1
4,1833,0.029215335845947266,17236225,321.0,859,-15.295881539583206,1,0,1
4,1834,0.00792551040649414,17239785,376.0,701,-13.079090358689427,1,0,1
3,1925,0.15564894676208496,17241635,636.0,1539,-27.687638759613037,1,0,1
4,1835,0.03598594665527344,17244923,328.0,1011,-17.476116687059402,1,0,1
3,1926,0.03875565528869629,17248139,336.0,1311,-23.55025114119053,1,0,1
1,455,0.07493042945861816,17250441,294.0,9826,-176.70302242040634,1,0,1
4,1836,0.09402108192443848,17253966,447.0,1782,-31.377110838890076,1,0,1
3,1927,0.10932302474975586,17254712,469.0,1287,-23.014461994171143,1,0,1
3,1928,0.08002972602844238,17258100,351.0,677,-12.393236100673676,1,0,1
3,1929,0.05618906021118164,17260015,118.0,369,-6.78294712305069,1,0,1
3,1930,0.08194518089294434,17266473,404.0,1273,-22.751491993665695,1,0,1
4,1837,0.12920045852661133,17267274,500.0,2681,-47.64946234226227,1,0,1
3,1931,0.14211440086364746,17268396,124.0,379,-6.659682929515839,1,0,1
4,1838,0.07933330535888672,17269186,124.0,379,-7.000746309757233,1,0,1
3,1932,0.20808076858520508,17275404,437.0,1397,-24.82341158390045,1,0,1
3,1933,0.1003730297088623,17277274,120.0,375,-6.79559513926506,1,0,1
3,1934,0.07270932197570801,17279157,118.0,373,-6.671381324529648,1,0,1
3,1935,0.08428025245666504,17281018,118.0,373,-6.709185600280762,1,0,1
4,1839,0.0391390323638916,17282822,468.0,2713,-48.146204590797424,1,0,1
3,1936,0.15906333923339844,17282978,136.0,391,-7.269619882106781,1,0,1
0,442,0.06560873985290527,17284083,401.0,9816,-176.06564712524414,1,0,1
2,429,0.07139897346496582,17284085,392.0,9820,-175.83166033029556,1,0,1
2,430,0.11114740371704102,17285991,117.0,379,-7.294871151447296,1,0,1
3,1937,0.2070770263671875,17287724,392.0,949,-16.5980966091156,1,0,1
2,431,0.1614828109741211,17287944,122.0,387,-6.978532135486603,1,0,1
3,1938,0.07636404037475586,17293522,411.0,1177,-20.740386307239532,1,0,1
4,1840,0.2100844383239746,17298320,695.0,3100,-55.64947724342346,1,0,1
1,456,0.061232805252075195,17299461,289.0,9822,-176.6044242978096,1,0,1
4,1841,0.08851981163024902,17300226,120.0,375,-6.663633763790131,1,0,1
4,1842,0.18787527084350586,17305965,358.0,1143,-20.22603040933609,1,0,1
4,1843,0.07137584686279297,17317824,739.0,2368,-41.68237775564194,1,0,1
3,1939,0.02463984489440918,17318232,376.0,4957,-88.71255825459957,1,0,1
4,1844,0.2078092098236084,17324546,403.0,1350,-24.461132526397705,1,0,1
3,1940,0.05920290946960449,17329623,497.0,2269,-40.62209165096283,1,0,1
0,443,0.0645911693572998,17333603,322.0,9823,-176.36043468117714,1,0,1
2,432,0.06013655662536621,17336816,338.0,9820,-176.052095413208,1,0,1
4,1845,0.1955416202545166,17341606,604.0,3446,-61.81492930650711,1,0,1
3,1941,0.06096959114074707,17344485,488.0,2971,-53.60879856348038,1,0,1
3,1942,0.15685772895812988,17346555,136.0,391,-7.505526125431061,1,0,1
1,457,0.06801366806030273,17348464,289.0,9824,-176.54609781503677,1,0,1
1,458,0.008546113967895508,17350540,138.0,401,-7.370036939159036,1,0,1
0,444,0.05027461051940918,17383043,372.0,9818,-174.84745901823044,1,0,1
2,433,0.06974482536315918,17385828,294.0,9823,-177.29538774490356,1,0,1
4,1846,0.06420516967773438,17390522,261.0,9820,-174.7992529273033,1,0,1
3,1943,0.0647890567779541,17395441,297.0,9820,-175.96646201610565,1,0,1
1,459,0.06914019584655762,17399673,339.0,9821,-175.36661931872368,1,0,1
1,460,0.0971522331237793,17401713,119.0,385,-7.00253689289093,1,0,1
1,461,0.14707589149475098,17403706,121.0,389,-7.011824667453766,1,0,1
4,1847,0.07268238067626953,17422572,669.0,6426,-114.91853773593903,1,0,1
4,1848,0.09914565086364746,17427035,373.0,876,-16.042766332626343,1,0,1
4,1849,0.1555500030517578,17428947,122.0,377,-6.022849798202515,1,0,1
4,1850,0.1047515869140625,17430874,136.0,389,-7.1310877203941345,1,0,1
0,445,0.058457374572753906,17432510,411.0,9820,-176.17633083462715,1,0,1
2,434,0.05685901641845703,17434726,241.0,9820,-177.12500342726707,1,0,1
